session_id,user_id,session_date,page_views,session_duration_sec,bounced,device,channel
S007199,U1636,2023-06-17,1,36,1,desktop,organic_search
S007200,U1636,2023-10-12,1,18,1,desktop,organic_search
S007201,U1637,2023-06-15,6,840,0,tablet,email
S007202,U1637,2023-04-14,1,20,1,tablet,email
S007203,U1637,2023-11-29,10,1709,0,tablet,email
S007204,U1638,2023-12-22,3,734,0,desktop,referral
S007205,U1638,2023-12-10,1,31,1,desktop,referral
S007206,U1639,2023-09-28,1,54,1,mobile,organic_search
S007207,U1639,2023-08-13,1,38,1,mobile,organic_search
S007208,U1639,2023-11-14,4,341,0,mobile,organic_search
S007209,U1639,2023-09-13,10,1500,0,mobile,organic_search
S007210,U1640,2023-09-27,15,1364,0,mobile,email
S007211,U1640,2023-07-03,13,1004,0,mobile,email
S007212,U1640,2023-11-30,9,191,0,mobile,email
S007213,U1640,2023-12-25,10,1137,0,mobile,email
S007214,U1640,2023-06-28,4,479,0,mobile,email
S007215,U1641,2023-12-29,12,1049,0,desktop,direct
S007216,U1641,2023-11-29,10,1796,0,desktop,direct
S007217,U1641,2023-12-14,1,43,1,desktop,direct
S007218,U1641,2023-11-29,3,1557,0,desktop,direct
S007219,U1641,2023-12-08,6,1238,0,desktop,direct
S007220,U1641,2023-12-19,9,1591,0,desktop,direct
S007221,U1641,2023-12-30,6,861,0,desktop,direct
S007222,U1641,2023-11-27,7,1115,0,desktop,direct
S007223,U1642,2023-11-17,11,1647,0,mobile,referral
S007224,U1642,2023-11-03,1,53,1,mobile,referral
S007225,U1642,2023-12-12,1,10,1,mobile,referral
S007226,U1642,2023-11-17,1,35,1,mobile,referral
S007227,U1642,2023-08-26,1,44,1,mobile,referral
S007228,U1642,2023-08-11,4,914,0,mobile,referral
S007229,U1642,2023-08-17,4,75,0,mobile,referral
S007230,U1643,2023-12-06,7,1560,0,desktop,organic_search
S007231,U1643,2023-12-14,8,628,0,desktop,organic_search
S007232,U1644,2023-12-19,10,876,0,desktop,direct
S007233,U1644,2023-12-08,14,794,0,desktop,direct
S007234,U1644,2023-12-19,4,581,0,desktop,direct
S007235,U1644,2023-12-18,2,74,0,desktop,direct
S007236,U1644,2023-11-21,9,751,0,desktop,direct
S007237,U1644,2023-12-21,8,1715,0,desktop,direct
S007238,U1645,2023-07-03,7,206,0,desktop,paid_search
S007239,U1645,2023-09-04,6,725,0,desktop,paid_search
S007240,U1645,2023-03-30,1,26,1,desktop,paid_search
S007241,U1646,2023-11-22,1,42,1,desktop,social_media
S007242,U1646,2023-12-13,6,70,0,desktop,social_media
S007243,U1646,2023-11-15,15,473,0,desktop,social_media
S007244,U1646,2023-11-18,10,932,0,desktop,social_media
S007245,U1646,2023-11-07,5,1773,0,desktop,social_media
S007246,U1647,2023-10-17,13,190,0,mobile,email
S007247,U1647,2023-10-08,1,25,1,mobile,email
S007248,U1647,2023-09-16,1,49,1,mobile,email
S007249,U1647,2023-07-21,6,375,0,mobile,email
S007250,U1647,2023-06-07,8,184,0,mobile,email
S007251,U1647,2023-05-18,1,54,1,mobile,email
S007252,U1648,2023-12-12,1,49,1,desktop,email
S007253,U1648,2023-12-13,2,1306,0,desktop,email
S007254,U1648,2023-12-18,13,201,0,desktop,email
S007255,U1648,2023-10-07,1,47,1,desktop,email
S007256,U1648,2023-09-11,8,1366,0,desktop,email
S007257,U1648,2023-09-18,9,1281,0,desktop,email
S007258,U1649,2023-12-29,15,1239,0,mobile,paid_search
S007259,U1649,2023-12-30,15,618,0,mobile,paid_search
S007260,U1649,2023-10-22,10,610,0,mobile,paid_search
S007261,U1649,2023-09-23,1,34,1,mobile,paid_search
S007262,U1649,2023-11-26,1,10,1,mobile,paid_search
S007263,U1649,2023-10-17,2,1010,0,mobile,paid_search
S007264,U1649,2023-10-05,14,833,0,mobile,paid_search
S007265,U1649,2023-12-14,6,1103,0,mobile,paid_search
S007266,U1650,2023-12-16,12,1368,0,tablet,paid_search
S007267,U1651,2023-10-12,7,1257,0,desktop,direct
S007268,U1651,2023-12-27,1,52,1,desktop,direct
S007269,U1651,2023-11-27,1,55,1,desktop,direct
S007270,U1651,2023-10-12,1,51,1,desktop,direct
S007271,U1652,2023-09-09,7,1146,0,desktop,paid_search
S007272,U1653,2023-08-29,11,1783,0,desktop,direct
S007273,U1653,2023-06-09,15,699,0,desktop,direct
S007274,U1653,2023-07-14,1,16,1,desktop,direct
S007275,U1654,2023-11-26,6,1150,0,mobile,social_media
S007276,U1654,2023-09-28,11,808,0,mobile,social_media
S007277,U1654,2023-07-08,3,1111,0,mobile,social_media
S007278,U1654,2023-09-25,12,1130,0,mobile,social_media
S007279,U1654,2023-12-10,1,10,1,mobile,social_media
S007280,U1654,2023-10-15,13,324,0,mobile,social_media
S007281,U1654,2023-11-11,12,1124,0,mobile,social_media
S007282,U1654,2023-09-18,14,626,0,mobile,social_media
S007283,U1655,2023-11-21,5,1384,0,mobile,social_media
S007284,U1655,2023-12-16,1,37,1,mobile,social_media
S007285,U1656,2023-12-04,13,1183,0,desktop,social_media
S007286,U1657,2023-11-14,6,399,0,tablet,paid_search
S007287,U1657,2023-09-09,9,659,0,tablet,paid_search
S007288,U1657,2023-09-24,1,38,1,tablet,paid_search
S007289,U1657,2023-07-03,8,885,0,tablet,paid_search
S007290,U1657,2023-06-30,5,1405,0,tablet,paid_search
S007291,U1657,2023-10-26,3,820,0,tablet,paid_search
S007292,U1657,2023-06-07,10,1694,0,tablet,paid_search
S007293,U1658,2023-10-27,4,663,0,desktop,email
S007294,U1658,2023-08-06,15,800,0,desktop,email
S007295,U1659,2023-12-05,11,1183,0,mobile,organic_search
S007296,U1659,2023-12-06,8,372,0,mobile,organic_search
S007297,U1659,2023-11-14,1,19,1,mobile,organic_search
S007298,U1659,2023-11-13,3,982,0,mobile,organic_search
S007299,U1659,2023-12-08,11,115,0,mobile,organic_search
S007300,U1659,2023-12-31,1,20,1,mobile,organic_search
S007301,U1660,2023-12-25,11,175,0,tablet,organic_search
S007302,U1660,2023-10-30,14,1622,0,tablet,organic_search
S007303,U1660,2023-12-19,6,1697,0,tablet,organic_search
S007304,U1660,2023-12-22,1,45,1,tablet,organic_search
S007305,U1661,2023-10-15,11,721,0,tablet,paid_search
S007306,U1661,2023-07-01,1,38,1,tablet,paid_search
S007307,U1661,2023-09-22,7,474,0,tablet,paid_search
S007308,U1661,2023-12-19,15,1175,0,tablet,paid_search
S007309,U1661,2023-11-22,2,1786,0,tablet,paid_search
S007310,U1662,2023-05-16,3,782,0,desktop,social_media
S007311,U1662,2023-11-23,1,41,1,desktop,social_media
S007312,U1662,2023-12-03,1,47,1,desktop,social_media
S007313,U1662,2023-07-02,11,1620,0,desktop,social_media
S007314,U1662,2023-12-16,8,1753,0,desktop,social_media
S007315,U1662,2023-11-06,1,26,1,desktop,social_media
S007316,U1662,2023-11-06,8,480,0,desktop,social_media
S007317,U1662,2023-10-24,1,19,1,desktop,social_media
S007318,U1663,2023-12-13,3,369,0,mobile,organic_search
S007319,U1664,2023-12-28,3,429,0,desktop,organic_search
S007320,U1664,2023-04-27,14,1427,0,desktop,organic_search
S007321,U1664,2023-03-14,7,1571,0,desktop,organic_search
S007322,U1664,2023-04-14,14,1179,0,desktop,organic_search
S007323,U1665,2023-10-02,12,1676,0,desktop,social_media
S007324,U1665,2023-12-01,14,1621,0,desktop,social_media
S007325,U1666,2023-12-12,15,1715,0,mobile,organic_search
S007326,U1666,2023-08-10,9,74,0,mobile,organic_search
S007327,U1667,2023-09-19,15,1280,0,desktop,paid_search
S007328,U1667,2023-06-21,2,991,0,desktop,paid_search
S007329,U1667,2023-11-09,1,40,1,desktop,paid_search
S007330,U1667,2023-12-28,1,45,1,desktop,paid_search
S007331,U1667,2023-07-18,11,533,0,desktop,paid_search
S007332,U1667,2023-08-08,1,55,1,desktop,paid_search
S007333,U1667,2023-10-20,15,954,0,desktop,paid_search
S007334,U1668,2023-11-24,2,556,0,mobile,organic_search
S007335,U1668,2023-12-08,8,1065,0,mobile,organic_search
S007336,U1668,2023-10-19,11,907,0,mobile,organic_search
S007337,U1668,2023-12-27,13,521,0,mobile,organic_search
S007338,U1668,2023-10-02,13,973,0,mobile,organic_search
S007339,U1669,2023-12-26,5,1574,0,mobile,email
S007340,U1670,2023-12-16,1,52,1,desktop,paid_search
S007341,U1670,2023-07-28,1,31,1,desktop,paid_search
S007342,U1671,2023-12-28,1,30,1,mobile,email
S007343,U1671,2023-09-21,2,792,0,mobile,email
S007344,U1671,2023-04-14,10,1039,0,mobile,email
S007345,U1671,2023-12-21,13,515,0,mobile,email
S007346,U1671,2023-10-30,1,27,1,mobile,email
S007347,U1671,2023-06-22,1,33,1,mobile,email
S007348,U1672,2023-03-19,6,190,0,mobile,organic_search
S007349,U1672,2023-07-01,2,1394,0,mobile,organic_search
S007350,U1672,2023-03-18,5,1387,0,mobile,organic_search
S007351,U1672,2023-07-09,5,880,0,mobile,organic_search
S007352,U1673,2023-11-23,14,865,0,desktop,email
S007353,U1673,2023-12-20,13,136,0,desktop,email
S007354,U1673,2023-12-23,15,982,0,desktop,email
S007355,U1673,2023-12-25,2,351,0,desktop,email
S007356,U1673,2023-11-30,6,1707,0,desktop,email
S007357,U1673,2023-12-26,1,37,1,desktop,email
S007358,U1673,2023-12-18,1,36,1,desktop,email
S007359,U1673,2023-12-16,6,110,0,desktop,email
S007360,U1674,2023-09-22,8,670,0,desktop,social_media
S007361,U1674,2023-03-01,1,23,1,desktop,social_media
S007362,U1674,2023-04-27,9,507,0,desktop,social_media
S007363,U1674,2023-10-31,5,303,0,desktop,social_media
S007364,U1675,2023-12-12,7,987,0,desktop,paid_search
S007365,U1675,2023-12-28,11,1500,0,desktop,paid_search
S007366,U1675,2023-12-23,1,38,1,desktop,paid_search
S007367,U1675,2023-10-28,1,35,1,desktop,paid_search
S007368,U1675,2023-12-09,5,1515,0,desktop,paid_search
S007369,U1675,2023-10-03,1,15,1,desktop,paid_search
S007370,U1676,2023-12-23,12,683,0,mobile,email
S007371,U1676,2023-12-10,5,524,0,mobile,email
S007372,U1676,2023-12-11,8,1568,0,mobile,email
S007373,U1676,2023-12-23,1,32,1,mobile,email
S007374,U1676,2023-12-16,11,946,0,mobile,email
S007375,U1676,2023-12-24,1,39,1,mobile,email
S007376,U1677,2023-11-11,1,34,1,desktop,organic_search
S007377,U1677,2023-12-03,8,421,0,desktop,organic_search
S007378,U1677,2023-10-19,12,1232,0,desktop,organic_search
S007379,U1677,2023-11-18,12,228,0,desktop,organic_search
S007380,U1678,2023-10-25,11,295,0,mobile,paid_search
S007381,U1678,2023-11-14,1,10,1,mobile,paid_search
S007382,U1678,2023-11-03,1,20,1,mobile,paid_search
S007383,U1678,2023-10-12,1,52,1,mobile,paid_search
S007384,U1678,2023-10-03,10,207,0,mobile,paid_search
S007385,U1678,2023-12-12,6,262,0,mobile,paid_search
S007386,U1678,2023-10-20,6,1775,0,mobile,paid_search
S007387,U1678,2023-10-26,8,1491,0,mobile,paid_search
S007388,U1679,2023-11-08,1,45,1,mobile,social_media
S007389,U1680,2023-12-10,9,649,0,tablet,organic_search
S007390,U1680,2023-09-16,4,1271,0,tablet,organic_search
S007391,U1680,2023-12-25,4,1157,0,tablet,organic_search
S007392,U1680,2023-11-03,1,50,1,tablet,organic_search
S007393,U1681,2023-12-30,1,11,1,mobile,organic_search
S007394,U1681,2023-12-09,1,50,1,mobile,organic_search
S007395,U1681,2023-10-11,13,120,0,mobile,organic_search
S007396,U1681,2023-11-09,11,847,0,mobile,organic_search
S007397,U1682,2023-09-09,5,911,0,mobile,direct
S007398,U1682,2023-11-15,3,1288,0,mobile,direct
S007399,U1682,2023-11-15,8,951,0,mobile,direct
S007400,U1683,2023-04-13,1,30,1,desktop,paid_search
S007401,U1683,2023-10-31,6,416,0,desktop,paid_search
S007402,U1684,2023-07-07,15,322,0,desktop,email
S007403,U1685,2023-05-25,1,47,1,mobile,social_media
S007404,U1685,2023-11-07,1,23,1,mobile,social_media
S007405,U1685,2023-09-14,10,512,0,mobile,social_media
S007406,U1686,2023-09-28,13,93,0,desktop,social_media
S007407,U1686,2023-06-20,9,1318,0,desktop,social_media
S007408,U1686,2023-06-14,12,683,0,desktop,social_media
S007409,U1686,2023-08-05,3,621,0,desktop,social_media
S007410,U1686,2023-08-10,1,20,1,desktop,social_media
S007411,U1686,2023-07-20,1,32,1,desktop,social_media
S007412,U1686,2023-06-12,15,869,0,desktop,social_media
S007413,U1687,2023-11-15,4,1716,0,desktop,organic_search
S007414,U1687,2023-10-31,3,1185,0,desktop,organic_search
S007415,U1687,2023-11-02,1,18,1,desktop,organic_search
S007416,U1687,2023-11-01,1,46,1,desktop,organic_search
S007417,U1687,2023-12-23,7,1565,0,desktop,organic_search
S007418,U1687,2023-11-01,12,745,0,desktop,organic_search
S007419,U1688,2023-11-04,12,434,0,mobile,paid_search
S007420,U1688,2023-10-10,8,598,0,mobile,paid_search
S007421,U1688,2023-07-01,1,12,1,mobile,paid_search
S007422,U1688,2023-06-14,1,45,1,mobile,paid_search
S007423,U1688,2023-08-29,1,21,1,mobile,paid_search
S007424,U1688,2023-12-15,7,190,0,mobile,paid_search
S007425,U1689,2023-12-15,12,583,0,desktop,direct
S007426,U1689,2023-12-23,4,1152,0,desktop,direct
S007427,U1689,2023-12-12,6,1020,0,desktop,direct
S007428,U1689,2023-12-13,3,577,0,desktop,direct
S007429,U1690,2023-06-05,13,1484,0,mobile,organic_search
S007430,U1690,2023-02-26,9,658,0,mobile,organic_search
S007431,U1690,2023-11-08,4,792,0,mobile,organic_search
S007432,U1690,2023-03-03,1,54,1,mobile,organic_search
S007433,U1690,2023-11-12,10,1015,0,mobile,organic_search
S007434,U1690,2023-11-12,5,190,0,mobile,organic_search
S007435,U1691,2023-04-05,1,47,1,desktop,social_media
S007436,U1691,2023-09-12,1,38,1,desktop,social_media
S007437,U1691,2023-12-10,8,254,0,desktop,social_media
S007438,U1692,2023-02-06,14,825,0,tablet,organic_search
S007439,U1692,2023-09-25,1,16,1,tablet,organic_search
S007440,U1692,2023-10-12,5,235,0,tablet,organic_search
S007441,U1692,2023-06-19,1,15,1,tablet,organic_search
S007442,U1693,2023-06-25,6,528,0,tablet,direct
S007443,U1693,2023-09-20,8,409,0,tablet,direct
S007444,U1693,2023-11-10,1,10,1,tablet,direct
S007445,U1693,2023-10-04,3,1183,0,tablet,direct
S007446,U1693,2023-09-26,1,49,1,tablet,direct
S007447,U1693,2023-11-20,10,715,0,tablet,direct
S007448,U1694,2023-09-21,1,39,1,tablet,social_media
S007449,U1694,2023-07-19,10,1394,0,tablet,social_media
S007450,U1694,2023-07-06,1,37,1,tablet,social_media
S007451,U1694,2023-12-01,5,1716,0,tablet,social_media
S007452,U1694,2023-07-24,6,427,0,tablet,social_media
S007453,U1694,2023-08-25,1,12,1,tablet,social_media
S007454,U1694,2023-07-19,1,13,1,tablet,social_media
S007455,U1695,2023-11-25,7,1385,0,mobile,organic_search
S007456,U1695,2023-08-31,2,1442,0,mobile,organic_search
S007457,U1695,2023-08-27,4,404,0,mobile,organic_search
S007458,U1696,2023-04-20,1,19,1,mobile,paid_search
S007459,U1696,2023-03-16,9,135,0,mobile,paid_search
S007460,U1696,2023-04-24,6,714,0,mobile,paid_search
S007461,U1696,2023-12-29,2,255,0,mobile,paid_search
S007462,U1696,2023-09-24,5,481,0,mobile,paid_search
S007463,U1697,2023-10-12,1,18,1,tablet,organic_search
S007464,U1697,2023-10-31,1,30,1,tablet,organic_search
S007465,U1697,2023-10-25,11,327,0,tablet,organic_search
S007466,U1698,2023-06-02,1,34,1,desktop,email
S007467,U1698,2023-05-14,3,1418,0,desktop,email
S007468,U1698,2023-03-27,3,1612,0,desktop,email
S007469,U1699,2023-09-22,5,517,0,mobile,email
S007470,U1699,2023-12-13,1,24,1,mobile,email
S007471,U1699,2023-12-30,1,21,1,mobile,email
S007472,U1699,2023-11-28,3,1691,0,mobile,email
S007473,U1700,2023-06-01,1,48,1,desktop,organic_search
S007474,U1700,2023-06-26,15,903,0,desktop,organic_search
S007475,U1700,2023-10-12,1,18,1,desktop,organic_search
S007476,U1700,2023-06-16,10,878,0,desktop,organic_search
S007477,U1701,2023-10-29,8,1684,0,tablet,paid_search
S007478,U1701,2023-08-15,1,47,1,tablet,paid_search
S007479,U1701,2023-12-23,5,608,0,tablet,paid_search
S007480,U1701,2023-09-27,13,1719,0,tablet,paid_search
S007481,U1701,2023-11-13,1,39,1,tablet,paid_search
S007482,U1702,2023-12-20,15,556,0,tablet,paid_search
S007483,U1702,2023-11-05,10,1364,0,tablet,paid_search
S007484,U1702,2023-12-20,11,1026,0,tablet,paid_search
S007485,U1702,2023-10-30,15,1645,0,tablet,paid_search
S007486,U1702,2023-10-12,4,845,0,tablet,paid_search
S007487,U1702,2023-11-21,7,1212,0,tablet,paid_search
S007488,U1702,2023-10-09,1,34,1,tablet,paid_search
S007489,U1702,2023-10-21,5,1369,0,tablet,paid_search
S007490,U1703,2023-11-19,3,605,0,desktop,paid_search
S007491,U1704,2023-09-21,1,35,1,mobile,paid_search
S007492,U1704,2023-09-21,1,38,1,mobile,paid_search
S007493,U1704,2023-08-01,8,949,0,mobile,paid_search
S007494,U1704,2023-08-25,7,486,0,mobile,paid_search
S007495,U1704,2023-12-28,13,1493,0,mobile,paid_search
S007496,U1704,2023-10-10,1,50,1,mobile,paid_search
S007497,U1704,2023-12-23,13,571,0,mobile,paid_search
S007498,U1704,2023-06-02,1,55,1,mobile,paid_search
S007499,U1705,2023-09-20,4,669,0,tablet,social_media
S007500,U1705,2023-03-04,3,380,0,tablet,social_media
S007501,U1705,2023-12-05,12,1489,0,tablet,social_media
S007502,U1705,2023-08-13,13,1340,0,tablet,social_media
S007503,U1705,2023-10-18,7,615,0,tablet,social_media
S007504,U1705,2023-04-29,6,901,0,tablet,social_media
S007505,U1705,2023-10-18,13,938,0,tablet,social_media
S007506,U1706,2023-11-19,1,16,1,mobile,social_media
S007507,U1706,2023-08-17,4,666,0,mobile,social_media
S007508,U1706,2023-11-13,12,544,0,mobile,social_media
S007509,U1706,2023-12-09,14,1178,0,mobile,social_media
S007510,U1707,2023-12-02,1,24,1,mobile,paid_search
S007511,U1707,2023-12-13,1,35,1,mobile,paid_search
S007512,U1708,2023-10-26,1,25,1,desktop,paid_search
S007513,U1708,2023-03-15,5,1030,0,desktop,paid_search
S007514,U1708,2023-05-09,9,1475,0,desktop,paid_search
S007515,U1708,2023-05-28,14,68,0,desktop,paid_search
S007516,U1709,2023-05-25,8,1728,0,desktop,direct
S007517,U1709,2023-09-08,13,99,0,desktop,direct
S007518,U1710,2023-08-17,11,485,0,tablet,organic_search
S007519,U1710,2023-06-10,1,17,1,tablet,organic_search
S007520,U1710,2023-07-23,5,1272,0,tablet,organic_search
S007521,U1711,2023-12-19,8,436,0,tablet,organic_search
S007522,U1711,2023-08-23,15,355,0,tablet,organic_search
S007523,U1711,2023-12-10,15,1356,0,tablet,organic_search
S007524,U1711,2023-07-14,13,667,0,tablet,organic_search
S007525,U1711,2023-08-29,5,1731,0,tablet,organic_search
S007526,U1712,2023-12-28,1,18,1,mobile,organic_search
S007527,U1712,2023-12-27,11,1351,0,mobile,organic_search
S007528,U1712,2023-12-09,1,35,1,mobile,organic_search
S007529,U1712,2023-12-26,1,52,1,mobile,organic_search
S007530,U1713,2023-12-25,1,51,1,desktop,organic_search
S007531,U1713,2023-08-17,8,1531,0,desktop,organic_search
S007532,U1714,2023-11-20,11,899,0,desktop,paid_search
S007533,U1714,2023-11-05,2,903,0,desktop,paid_search
S007534,U1714,2023-12-05,5,507,0,desktop,paid_search
S007535,U1714,2023-10-21,1,17,1,desktop,paid_search
S007536,U1714,2023-09-13,1,34,1,desktop,paid_search
S007537,U1715,2023-09-17,14,1229,0,mobile,direct
S007538,U1715,2023-08-12,1,55,1,mobile,direct
S007539,U1716,2023-10-06,13,1258,0,desktop,paid_search
S007540,U1716,2023-05-22,3,458,0,desktop,paid_search
S007541,U1716,2023-07-10,1,27,1,desktop,paid_search
S007542,U1716,2023-07-08,12,918,0,desktop,paid_search
S007543,U1717,2023-12-31,12,620,0,mobile,email
S007544,U1717,2023-12-15,6,153,0,mobile,email
S007545,U1717,2023-12-19,13,603,0,mobile,email
S007546,U1717,2023-10-19,3,949,0,mobile,email
S007547,U1717,2023-12-10,2,211,0,mobile,email
S007548,U1717,2023-11-09,3,272,0,mobile,email
S007549,U1717,2023-11-28,1,28,1,mobile,email
S007550,U1717,2023-12-21,11,1417,0,mobile,email
S007551,U1718,2023-02-08,1,29,1,desktop,social_media
S007552,U1718,2023-12-28,4,139,0,desktop,social_media
S007553,U1719,2023-12-28,8,914,0,desktop,organic_search
S007554,U1719,2023-12-02,10,127,0,desktop,organic_search
S007555,U1719,2023-11-29,11,141,0,desktop,organic_search
S007556,U1720,2023-08-23,1,22,1,desktop,social_media
S007557,U1720,2023-08-15,13,734,0,desktop,social_media
S007558,U1720,2023-08-26,4,182,0,desktop,social_media
S007559,U1720,2023-08-02,3,931,0,desktop,social_media
S007560,U1721,2023-12-29,12,256,0,mobile,email
S007561,U1722,2023-11-11,1,44,1,tablet,paid_search
S007562,U1722,2023-09-18,1,30,1,tablet,paid_search
S007563,U1722,2023-12-31,15,1497,0,tablet,paid_search
S007564,U1722,2023-07-05,3,476,0,tablet,paid_search
S007565,U1722,2023-07-17,3,1253,0,tablet,paid_search
S007566,U1722,2023-12-04,15,1733,0,tablet,paid_search
S007567,U1722,2023-06-17,6,1010,0,tablet,paid_search
S007568,U1722,2023-12-01,4,1126,0,tablet,paid_search
S007569,U1723,2023-08-25,1,18,1,mobile,social_media
S007570,U1723,2023-12-28,12,672,0,mobile,social_media
S007571,U1724,2023-06-20,13,213,0,desktop,organic_search
S007572,U1724,2023-07-30,9,1799,0,desktop,organic_search
S007573,U1724,2023-12-29,8,663,0,desktop,organic_search
S007574,U1724,2023-11-17,1,14,1,desktop,organic_search
S007575,U1724,2023-08-12,3,136,0,desktop,organic_search
S007576,U1724,2023-12-23,3,1406,0,desktop,organic_search
S007577,U1725,2023-08-13,6,406,0,tablet,direct
S007578,U1725,2023-09-14,3,773,0,tablet,direct
S007579,U1725,2023-09-23,3,1514,0,tablet,direct
S007580,U1725,2023-09-11,1,31,1,tablet,direct
S007581,U1725,2023-09-06,8,1282,0,tablet,direct
S007582,U1725,2023-12-29,12,439,0,tablet,direct
S007583,U1725,2023-10-20,1,45,1,tablet,direct
S007584,U1726,2023-07-07,7,419,0,mobile,direct
S007585,U1726,2023-12-13,6,213,0,mobile,direct
S007586,U1726,2023-01-13,1,33,1,mobile,direct
S007587,U1726,2023-06-05,14,193,0,mobile,direct
S007588,U1726,2023-09-07,11,1503,0,mobile,direct
S007589,U1727,2023-11-08,7,932,0,desktop,referral
S007590,U1727,2023-09-02,10,1227,0,desktop,referral
S007591,U1727,2023-12-18,1,13,1,desktop,referral
S007592,U1727,2023-03-02,11,1347,0,desktop,referral
S007593,U1727,2023-08-08,7,1418,0,desktop,referral
S007594,U1728,2023-07-12,14,1093,0,mobile,organic_search
S007595,U1728,2023-08-26,15,437,0,mobile,organic_search
S007596,U1728,2023-11-12,3,993,0,mobile,organic_search
S007597,U1728,2023-06-15,4,1617,0,mobile,organic_search
S007598,U1728,2023-09-29,2,590,0,mobile,organic_search
S007599,U1728,2023-10-09,9,106,0,mobile,organic_search
S007600,U1728,2023-04-18,1,51,1,mobile,organic_search
S007601,U1729,2023-05-13,2,1736,0,desktop,organic_search
S007602,U1729,2023-09-27,8,428,0,desktop,organic_search
S007603,U1729,2023-07-29,1,54,1,desktop,organic_search
S007604,U1729,2023-12-05,14,270,0,desktop,organic_search
S007605,U1729,2023-03-20,1,50,1,desktop,organic_search
S007606,U1730,2023-09-27,2,1436,0,mobile,organic_search
S007607,U1730,2023-07-19,14,1615,0,mobile,organic_search
S007608,U1730,2023-04-22,10,348,0,mobile,organic_search
S007609,U1730,2023-03-05,4,453,0,mobile,organic_search
S007610,U1730,2023-11-13,3,779,0,mobile,organic_search
S007611,U1730,2023-05-23,1,19,1,mobile,organic_search
S007612,U1730,2023-12-09,1,21,1,mobile,organic_search
S007613,U1731,2023-11-01,1,27,1,mobile,email
S007614,U1731,2023-12-19,4,1137,0,mobile,email
S007615,U1731,2023-10-09,11,1270,0,mobile,email
S007616,U1732,2023-05-01,1,15,1,tablet,organic_search
S007617,U1732,2023-05-04,10,608,0,tablet,organic_search
S007618,U1732,2023-12-02,3,527,0,tablet,organic_search
S007619,U1732,2023-10-22,3,1502,0,tablet,organic_search
S007620,U1732,2023-06-13,7,1426,0,tablet,organic_search
S007621,U1733,2023-12-25,14,703,0,desktop,email
S007622,U1734,2023-09-26,9,358,0,tablet,social_media
S007623,U1734,2023-07-09,10,1272,0,tablet,social_media
S007624,U1734,2023-06-22,2,1681,0,tablet,social_media
S007625,U1734,2023-11-25,1,50,1,tablet,social_media
S007626,U1735,2023-12-13,2,1286,0,desktop,paid_search
S007627,U1735,2023-11-30,2,321,0,desktop,paid_search
S007628,U1735,2023-04-15,2,674,0,desktop,paid_search
S007629,U1735,2023-05-29,15,1518,0,desktop,paid_search
S007630,U1735,2023-09-22,1,14,1,desktop,paid_search
S007631,U1735,2023-09-24,4,1671,0,desktop,paid_search
S007632,U1736,2023-11-12,1,40,1,desktop,referral
S007633,U1736,2023-10-18,9,649,0,desktop,referral
S007634,U1737,2023-09-25,1,15,1,mobile,paid_search
S007635,U1737,2023-10-19,10,1309,0,mobile,paid_search
S007636,U1737,2023-07-04,1,24,1,mobile,paid_search
S007637,U1738,2023-09-17,10,1375,0,tablet,paid_search
S007638,U1738,2023-01-18,5,1011,0,tablet,paid_search
S007639,U1738,2023-10-18,3,1427,0,tablet,paid_search
S007640,U1738,2023-03-21,1,52,1,tablet,paid_search
S007641,U1738,2023-11-19,13,970,0,tablet,paid_search
S007642,U1738,2023-05-14,5,1743,0,tablet,paid_search
S007643,U1739,2023-12-22,7,1727,0,mobile,social_media
S007644,U1739,2023-10-15,7,1069,0,mobile,social_media
S007645,U1739,2023-10-26,6,1489,0,mobile,social_media
S007646,U1739,2023-07-28,6,442,0,mobile,social_media
S007647,U1739,2023-12-17,2,1768,0,mobile,social_media
S007648,U1739,2023-11-07,8,1220,0,mobile,social_media
S007649,U1739,2023-08-04,7,373,0,mobile,social_media
S007650,U1740,2023-11-02,13,159,0,desktop,organic_search
S007651,U1740,2023-11-26,9,552,0,desktop,organic_search
S007652,U1740,2023-11-16,6,820,0,desktop,organic_search
S007653,U1740,2023-11-30,3,877,0,desktop,organic_search
S007654,U1740,2023-11-22,1,36,1,desktop,organic_search
S007655,U1740,2023-11-07,8,1419,0,desktop,organic_search
S007656,U1740,2023-12-07,1,47,1,desktop,organic_search
S007657,U1741,2023-07-25,12,101,0,mobile,direct
S007658,U1742,2023-11-19,8,1321,0,tablet,direct
S007659,U1742,2023-12-16,1,49,1,tablet,direct
S007660,U1742,2023-12-31,6,677,0,tablet,direct
S007661,U1742,2023-12-06,9,429,0,tablet,direct
S007662,U1742,2023-11-27,14,78,0,tablet,direct
S007663,U1743,2023-04-28,1,19,1,mobile,organic_search
S007664,U1743,2023-06-01,1,29,1,mobile,organic_search
S007665,U1743,2023-10-13,1,12,1,mobile,organic_search
S007666,U1743,2023-06-13,1,55,1,mobile,organic_search
S007667,U1743,2023-03-29,13,737,0,mobile,organic_search
S007668,U1744,2023-09-23,8,1289,0,desktop,social_media
S007669,U1744,2023-08-18,7,705,0,desktop,social_media
S007670,U1744,2023-11-16,1,47,1,desktop,social_media
S007671,U1744,2023-07-29,15,1081,0,desktop,social_media
S007672,U1744,2023-12-13,2,392,0,desktop,social_media
