transaction_id,user_id,session_id,product_id,product_name,category,amount,quantity,transaction_date,channel,device,country
T00795,U1133,S005066,P003,Protein Powder,Nutrition,49.99,1,2023-12-02,paid_search,mobile,Netherlands
T00796,U1135,S005080,P009,Foam Roller,Recovery,39.99,3,2023-04-09,social_media,tablet,Germany
T00797,U1137,S005087,P005,Gym Gloves,Accessories,24.99,1,2023-09-10,organic_search,desktop,Switzerland
T00798,U1140,S005095,P005,Gym Gloves,Accessories,24.99,1,2023-12-17,organic_search,desktop,Switzerland
T00799,U1140,S005096,P005,Gym Gloves,Accessories,24.99,1,2023-09-21,organic_search,desktop,Switzerland
T00800,U1141,S005100,P007,Sports Watch,Electronics,199.99,1,2023-06-15,direct,mobile,Germany
T00801,U1141,S005101,P009,Foam Roller,Recovery,39.99,1,2023-11-08,direct,mobile,Germany
T00802,U1141,S005101,P008,Compression Socks,Footwear,14.99,2,2023-11-08,direct,mobile,Germany
T00803,U1142,S005108,P002,Yoga Mat,Sports,34.99,1,2023-07-03,paid_search,desktop,France
T00804,U1142,S005110,P005,Gym Gloves,Accessories,24.99,2,2023-04-02,paid_search,desktop,France
T00805,U1142,S005113,P009,Foam Roller,Recovery,39.99,2,2023-09-22,paid_search,desktop,France
T00806,U1143,S005114,P004,Water Bottle,Accessories,19.99,1,2023-09-21,paid_search,desktop,Germany
T00807,U1143,S005115,P003,Protein Powder,Nutrition,49.99,1,2023-10-03,paid_search,desktop,Germany
T00808,U1143,S005116,P007,Sports Watch,Electronics,199.99,3,2023-11-21,paid_search,desktop,Germany
T00809,U1143,S005119,P006,Resistance Bands,Sports,29.99,1,2023-12-06,paid_search,desktop,Germany
T00810,U1144,S005120,P002,Yoga Mat,Sports,34.99,2,2023-03-17,organic_search,mobile,Germany
T00811,U1145,S005128,P001,Running Shoes,Footwear,89.99,2,2023-10-18,organic_search,desktop,Germany
T00812,U1149,S005146,P007,Sports Watch,Electronics,199.99,2,2023-12-28,paid_search,tablet,Switzerland
T00813,U1149,S005148,P001,Running Shoes,Footwear,89.99,1,2023-10-15,paid_search,tablet,Switzerland
T00814,U1149,S005148,P005,Gym Gloves,Accessories,24.99,2,2023-10-15,paid_search,tablet,Switzerland
T00815,U1151,S005156,P007,Sports Watch,Electronics,199.99,1,2023-11-20,paid_search,mobile,Austria
T00816,U1152,S005160,P004,Water Bottle,Accessories,19.99,3,2023-11-07,paid_search,desktop,Germany
T00817,U1153,S005164,P007,Sports Watch,Electronics,199.99,1,2023-11-01,paid_search,desktop,Germany
T00818,U1155,S005170,P008,Compression Socks,Footwear,14.99,1,2023-11-07,paid_search,desktop,France
T00819,U1155,S005171,P006,Resistance Bands,Sports,29.99,3,2023-10-22,paid_search,desktop,France
T00820,U1156,S005176,P005,Gym Gloves,Accessories,24.99,3,2023-09-11,organic_search,mobile,Switzerland
T00821,U1156,S005178,P007,Sports Watch,Electronics,199.99,2,2023-12-21,organic_search,mobile,Switzerland
T00822,U1159,S005193,P006,Resistance Bands,Sports,29.99,1,2023-12-31,paid_search,desktop,Germany
T00823,U1159,S005195,P010,Jump Rope,Sports,12.99,1,2023-11-28,paid_search,desktop,Germany
T00824,U1162,S005212,P003,Protein Powder,Nutrition,49.99,2,2023-10-27,email,desktop,Netherlands
T00825,U1163,S005218,P007,Sports Watch,Electronics,199.99,2,2023-06-22,organic_search,desktop,Germany
T00826,U1163,S005219,P005,Gym Gloves,Accessories,24.99,1,2023-11-29,organic_search,desktop,Germany
T00827,U1163,S005221,P004,Water Bottle,Accessories,19.99,2,2023-04-18,organic_search,desktop,Germany
T00828,U1167,S005234,P007,Sports Watch,Electronics,199.99,3,2023-01-15,organic_search,desktop,Germany
T00829,U1172,S005257,P007,Sports Watch,Electronics,199.99,2,2023-07-23,email,desktop,Switzerland
T00830,U1174,S005263,P005,Gym Gloves,Accessories,24.99,1,2023-08-14,organic_search,mobile,Germany
T00831,U1179,S005278,P006,Resistance Bands,Sports,29.99,1,2023-08-28,organic_search,desktop,Germany
T00832,U1180,S005281,P010,Jump Rope,Sports,12.99,3,2023-07-20,social_media,desktop,Germany
T00833,U1180,S005281,P003,Protein Powder,Nutrition,49.99,2,2023-07-20,social_media,desktop,Germany
T00834,U1182,S005289,P010,Jump Rope,Sports,12.99,3,2023-11-07,paid_search,desktop,Germany
T00835,U1183,S005294,P003,Protein Powder,Nutrition,49.99,2,2023-06-04,social_media,desktop,France
T00836,U1185,S005302,P008,Compression Socks,Footwear,14.99,2,2023-11-26,email,desktop,Germany
T00837,U1185,S005308,P005,Gym Gloves,Accessories,24.99,2,2023-10-25,email,desktop,Germany
T00838,U1185,S005309,P003,Protein Powder,Nutrition,49.99,1,2023-11-13,email,desktop,Germany
T00839,U1187,S005314,P002,Yoga Mat,Sports,34.99,3,2023-10-27,email,desktop,Germany
T00840,U1188,S005315,P008,Compression Socks,Footwear,14.99,3,2023-05-22,organic_search,desktop,Switzerland
T00841,U1191,S005331,P003,Protein Powder,Nutrition,49.99,3,2023-11-04,direct,mobile,Germany
T00842,U1192,S005337,P005,Gym Gloves,Accessories,24.99,3,2023-06-10,paid_search,mobile,Austria
T00843,U1193,S005340,P002,Yoga Mat,Sports,34.99,3,2023-08-31,organic_search,mobile,Germany
T00844,U1193,S005340,P003,Protein Powder,Nutrition,49.99,2,2023-08-31,organic_search,mobile,Germany
T00845,U1193,S005343,P009,Foam Roller,Recovery,39.99,1,2023-08-25,organic_search,mobile,Germany
T00846,U1194,S005346,P003,Protein Powder,Nutrition,49.99,1,2023-09-26,direct,mobile,Germany
T00847,U1196,S005355,P001,Running Shoes,Footwear,89.99,2,2023-11-17,email,desktop,Switzerland
T00848,U1196,S005356,P006,Resistance Bands,Sports,29.99,1,2023-10-19,email,desktop,Switzerland
T00849,U1196,S005359,P005,Gym Gloves,Accessories,24.99,3,2023-12-07,email,desktop,Switzerland
T00850,U1198,S005362,P002,Yoga Mat,Sports,34.99,2,2023-07-17,organic_search,mobile,Germany
T00851,U1198,S005363,P004,Water Bottle,Accessories,19.99,2,2023-12-26,organic_search,mobile,Germany
T00852,U1198,S005364,P008,Compression Socks,Footwear,14.99,2,2023-10-08,organic_search,mobile,Germany
T00853,U1200,S005375,P002,Yoga Mat,Sports,34.99,1,2023-04-25,organic_search,mobile,Netherlands
T00854,U1201,S005382,P006,Resistance Bands,Sports,29.99,3,2023-11-20,paid_search,mobile,Germany
T00855,U1202,S005384,P004,Water Bottle,Accessories,19.99,2,2023-07-22,organic_search,mobile,Germany
T00856,U1204,S005393,P010,Jump Rope,Sports,12.99,2,2023-11-22,email,desktop,Austria
T00857,U1204,S005394,P005,Gym Gloves,Accessories,24.99,3,2023-10-10,email,desktop,Austria
T00858,U1204,S005395,P007,Sports Watch,Electronics,199.99,3,2023-12-27,email,desktop,Austria
T00859,U1207,S005404,P005,Gym Gloves,Accessories,24.99,1,2023-11-15,organic_search,desktop,Austria
T00860,U1209,S005413,P003,Protein Powder,Nutrition,49.99,1,2023-12-14,social_media,mobile,France
T00861,U1209,S005414,P010,Jump Rope,Sports,12.99,3,2023-12-29,social_media,mobile,France
T00862,U1209,S005417,P008,Compression Socks,Footwear,14.99,2,2023-11-01,social_media,mobile,France
T00863,U1218,S005436,P007,Sports Watch,Electronics,199.99,2,2023-10-21,referral,desktop,Germany
T00864,U1220,S005440,P004,Water Bottle,Accessories,19.99,2,2023-10-10,organic_search,tablet,Germany
T00865,U1221,S005445,P003,Protein Powder,Nutrition,49.99,3,2023-09-25,organic_search,mobile,Switzerland
T00866,U1221,S005448,P002,Yoga Mat,Sports,34.99,1,2023-09-07,organic_search,mobile,Switzerland
T00867,U1226,S005470,P004,Water Bottle,Accessories,19.99,1,2023-12-17,email,mobile,Switzerland
T00868,U1227,S005473,P005,Gym Gloves,Accessories,24.99,3,2023-04-14,paid_search,tablet,Switzerland
T00869,U1229,S005487,P008,Compression Socks,Footwear,14.99,3,2023-10-31,paid_search,mobile,France
T00870,U1229,S005488,P010,Jump Rope,Sports,12.99,2,2023-11-17,paid_search,mobile,France
T00871,U1231,S005494,P008,Compression Socks,Footwear,14.99,3,2023-05-20,direct,desktop,Switzerland
T00872,U1232,S005500,P002,Yoga Mat,Sports,34.99,3,2023-11-15,direct,mobile,Austria
T00873,U1235,S005512,P001,Running Shoes,Footwear,89.99,3,2023-10-10,referral,mobile,Austria
T00874,U1236,S005518,P006,Resistance Bands,Sports,29.99,3,2023-11-09,organic_search,desktop,Germany
T00875,U1236,S005520,P008,Compression Socks,Footwear,14.99,3,2023-09-10,organic_search,desktop,Germany
T00876,U1237,S005524,P008,Compression Socks,Footwear,14.99,2,2023-09-21,organic_search,mobile,Switzerland
T00877,U1237,S005525,P007,Sports Watch,Electronics,199.99,3,2023-07-15,organic_search,mobile,Switzerland
T00878,U1238,S005528,P008,Compression Socks,Footwear,14.99,2,2023-11-15,paid_search,desktop,Austria
T00879,U1239,S005530,P006,Resistance Bands,Sports,29.99,3,2023-04-06,email,mobile,Germany
T00880,U1239,S005532,P008,Compression Socks,Footwear,14.99,1,2023-06-28,email,mobile,Germany
T00881,U1240,S005537,P009,Foam Roller,Recovery,39.99,3,2023-12-12,social_media,desktop,Austria
T00882,U1240,S005539,P003,Protein Powder,Nutrition,49.99,2,2023-11-23,social_media,desktop,Austria
T00883,U1241,S005546,P009,Foam Roller,Recovery,39.99,1,2023-11-15,organic_search,desktop,Switzerland
T00884,U1247,S005565,P003,Protein Powder,Nutrition,49.99,3,2023-10-26,organic_search,mobile,Germany
T00885,U1248,S005570,P002,Yoga Mat,Sports,34.99,3,2023-09-11,organic_search,mobile,Germany
T00886,U1250,S005579,P003,Protein Powder,Nutrition,49.99,3,2023-11-10,paid_search,desktop,Switzerland
T00887,U1250,S005579,P005,Gym Gloves,Accessories,24.99,1,2023-11-10,paid_search,desktop,Switzerland
T00888,U1253,S005586,P009,Foam Roller,Recovery,39.99,2,2023-11-19,paid_search,tablet,Austria
T00889,U1253,S005589,P003,Protein Powder,Nutrition,49.99,3,2023-10-12,paid_search,tablet,Austria
T00890,U1255,S005598,P005,Gym Gloves,Accessories,24.99,3,2023-11-15,organic_search,mobile,France
T00891,U1256,S005600,P002,Yoga Mat,Sports,34.99,2,2023-04-01,paid_search,desktop,Netherlands
T00892,U1257,S005604,P005,Gym Gloves,Accessories,24.99,2,2023-10-23,direct,desktop,Netherlands
T00893,U1258,S005609,P002,Yoga Mat,Sports,34.99,1,2023-12-18,paid_search,tablet,Austria
T00894,U1258,S005611,P001,Running Shoes,Footwear,89.99,3,2023-12-14,paid_search,tablet,Austria
T00895,U1259,S005616,P010,Jump Rope,Sports,12.99,3,2023-04-04,direct,mobile,Austria
T00896,U1260,S005624,P009,Foam Roller,Recovery,39.99,1,2023-11-12,organic_search,mobile,Germany
T00897,U1261,S005627,P007,Sports Watch,Electronics,199.99,3,2023-10-10,organic_search,tablet,Germany
T00898,U1262,S005632,P008,Compression Socks,Footwear,14.99,3,2023-11-21,paid_search,desktop,Germany
T00899,U1262,S005634,P010,Jump Rope,Sports,12.99,2,2023-11-19,paid_search,desktop,Germany
T00900,U1269,S005665,P004,Water Bottle,Accessories,19.99,3,2023-10-28,organic_search,tablet,Netherlands
T00901,U1269,S005665,P009,Foam Roller,Recovery,39.99,3,2023-10-28,organic_search,tablet,Netherlands
T00902,U1270,S005668,P005,Gym Gloves,Accessories,24.99,3,2023-08-21,paid_search,desktop,Switzerland
T00903,U1270,S005671,P004,Water Bottle,Accessories,19.99,1,2023-10-28,paid_search,desktop,Switzerland
T00904,U1272,S005677,P007,Sports Watch,Electronics,199.99,1,2023-10-02,social_media,tablet,Netherlands
T00905,U1273,S005678,P010,Jump Rope,Sports,12.99,2,2023-08-09,referral,tablet,Germany
T00906,U1274,S005686,P008,Compression Socks,Footwear,14.99,2,2023-10-20,direct,desktop,Austria
T00907,U1274,S005688,P006,Resistance Bands,Sports,29.99,3,2023-10-28,direct,desktop,Austria
T00908,U1275,S005695,P004,Water Bottle,Accessories,19.99,1,2023-08-26,organic_search,mobile,Germany
T00909,U1276,S005700,P001,Running Shoes,Footwear,89.99,1,2023-07-20,email,tablet,Germany
T00910,U1276,S005702,P003,Protein Powder,Nutrition,49.99,2,2023-08-19,email,tablet,Germany
T00911,U1278,S005708,P003,Protein Powder,Nutrition,49.99,2,2023-12-01,direct,desktop,Switzerland
T00912,U1278,S005708,P005,Gym Gloves,Accessories,24.99,3,2023-12-01,direct,desktop,Switzerland
T00913,U1278,S005711,P007,Sports Watch,Electronics,199.99,2,2023-12-18,direct,desktop,Switzerland
T00914,U1279,S005712,P002,Yoga Mat,Sports,34.99,3,2023-04-09,organic_search,desktop,France
T00915,U1279,S005714,P003,Protein Powder,Nutrition,49.99,1,2023-12-07,organic_search,desktop,France
T00916,U1280,S005720,P007,Sports Watch,Electronics,199.99,1,2023-12-13,organic_search,mobile,Germany
T00917,U1281,S005722,P005,Gym Gloves,Accessories,24.99,1,2023-11-23,organic_search,desktop,Germany
T00918,U1282,S005730,P001,Running Shoes,Footwear,89.99,1,2023-09-15,organic_search,mobile,Germany
T00919,U1284,S005739,P009,Foam Roller,Recovery,39.99,2,2023-09-24,organic_search,desktop,Germany
T00920,U1286,S005741,P008,Compression Socks,Footwear,14.99,1,2023-09-23,email,desktop,France
T00921,U1288,S005744,P004,Water Bottle,Accessories,19.99,3,2023-12-18,direct,desktop,Switzerland
T00922,U1288,S005744,P008,Compression Socks,Footwear,14.99,1,2023-12-18,direct,desktop,Switzerland
T00923,U1289,S005751,P005,Gym Gloves,Accessories,24.99,3,2023-12-23,email,desktop,Germany
T00924,U1289,S005752,P005,Gym Gloves,Accessories,24.99,3,2023-11-16,email,desktop,Germany
T00925,U1289,S005754,P004,Water Bottle,Accessories,19.99,3,2023-12-07,email,desktop,Germany
T00926,U1289,S005755,P001,Running Shoes,Footwear,89.99,3,2023-12-09,email,desktop,Germany
T00927,U1289,S005756,P006,Resistance Bands,Sports,29.99,2,2023-12-28,email,desktop,Germany
T00928,U1290,S005757,P006,Resistance Bands,Sports,29.99,2,2023-12-12,direct,mobile,Austria
T00929,U1290,S005759,P003,Protein Powder,Nutrition,49.99,2,2023-12-20,direct,mobile,Austria
T00930,U1290,S005762,P004,Water Bottle,Accessories,19.99,1,2023-11-21,direct,mobile,Austria
T00931,U1290,S005764,P002,Yoga Mat,Sports,34.99,3,2023-12-10,direct,mobile,Austria
T00932,U1291,S005767,P007,Sports Watch,Electronics,199.99,1,2023-12-27,direct,mobile,Austria
T00933,U1292,S005770,P002,Yoga Mat,Sports,34.99,1,2023-11-01,paid_search,tablet,Netherlands
T00934,U1292,S005772,P004,Water Bottle,Accessories,19.99,2,2023-08-29,paid_search,tablet,Netherlands
T00935,U1292,S005773,P009,Foam Roller,Recovery,39.99,1,2023-09-27,paid_search,tablet,Netherlands
T00936,U1293,S005777,P007,Sports Watch,Electronics,199.99,2,2023-07-20,paid_search,desktop,Switzerland
T00937,U1293,S005778,P007,Sports Watch,Electronics,199.99,3,2023-08-31,paid_search,desktop,Switzerland
T00938,U1293,S005779,P002,Yoga Mat,Sports,34.99,3,2023-05-22,paid_search,desktop,Switzerland
T00939,U1294,S005783,P010,Jump Rope,Sports,12.99,1,2023-10-13,paid_search,mobile,France
T00940,U1296,S005787,P003,Protein Powder,Nutrition,49.99,2,2023-11-10,paid_search,desktop,Austria
T00941,U1296,S005788,P008,Compression Socks,Footwear,14.99,2,2023-05-30,paid_search,desktop,Austria
T00942,U1298,S005794,P002,Yoga Mat,Sports,34.99,1,2023-12-30,paid_search,mobile,Germany
T00943,U1302,S005804,P007,Sports Watch,Electronics,199.99,2,2023-11-30,direct,mobile,Switzerland
T00944,U1302,S005804,P004,Water Bottle,Accessories,19.99,3,2023-11-30,direct,mobile,Switzerland
T00945,U1308,S005826,P006,Resistance Bands,Sports,29.99,3,2023-04-19,paid_search,desktop,Switzerland
T00946,U1309,S005829,P002,Yoga Mat,Sports,34.99,2,2023-11-13,organic_search,desktop,Netherlands
T00947,U1309,S005831,P010,Jump Rope,Sports,12.99,3,2023-08-31,organic_search,desktop,Netherlands
T00948,U1313,S005847,P005,Gym Gloves,Accessories,24.99,3,2023-12-22,paid_search,mobile,Germany
T00949,U1314,S005848,P003,Protein Powder,Nutrition,49.99,3,2023-10-13,organic_search,mobile,Netherlands
T00950,U1315,S005850,P005,Gym Gloves,Accessories,24.99,2,2023-10-25,organic_search,desktop,Switzerland
T00951,U1315,S005852,P003,Protein Powder,Nutrition,49.99,2,2023-07-06,organic_search,desktop,Switzerland
T00952,U1316,S005857,P009,Foam Roller,Recovery,39.99,1,2023-06-06,organic_search,desktop,Austria
T00953,U1317,S005862,P007,Sports Watch,Electronics,199.99,3,2023-12-17,organic_search,tablet,Germany
T00954,U1318,S005873,P007,Sports Watch,Electronics,199.99,3,2023-12-03,referral,desktop,Germany
T00955,U1319,S005878,P002,Yoga Mat,Sports,34.99,1,2023-11-12,social_media,mobile,France
T00956,U1319,S005878,P010,Jump Rope,Sports,12.99,2,2023-11-12,social_media,mobile,France
T00957,U1320,S005881,P010,Jump Rope,Sports,12.99,3,2023-11-12,paid_search,desktop,Switzerland
T00958,U1320,S005884,P009,Foam Roller,Recovery,39.99,3,2023-11-19,paid_search,desktop,Switzerland
T00959,U1322,S005891,P003,Protein Powder,Nutrition,49.99,1,2023-12-17,email,desktop,Germany
T00960,U1322,S005893,P001,Running Shoes,Footwear,89.99,2,2023-09-29,email,desktop,Germany
T00961,U1322,S005895,P001,Running Shoes,Footwear,89.99,3,2023-11-30,email,desktop,Germany
T00962,U1323,S005904,P005,Gym Gloves,Accessories,24.99,2,2023-06-17,social_media,desktop,Austria
T00963,U1325,S005906,P002,Yoga Mat,Sports,34.99,3,2023-11-30,social_media,mobile,France
T00964,U1325,S005909,P005,Gym Gloves,Accessories,24.99,1,2023-11-18,social_media,mobile,France
T00965,U1326,S005916,P003,Protein Powder,Nutrition,49.99,1,2023-11-18,social_media,mobile,Switzerland
T00966,U1331,S005935,P009,Foam Roller,Recovery,39.99,3,2023-07-29,organic_search,desktop,Austria
T00967,U1332,S005939,P009,Foam Roller,Recovery,39.99,1,2023-03-29,email,desktop,Austria
T00968,U1332,S005943,P008,Compression Socks,Footwear,14.99,1,2023-08-26,email,desktop,Austria
T00969,U1337,S005958,P008,Compression Socks,Footwear,14.99,2,2023-08-26,social_media,mobile,Germany
T00970,U1337,S005960,P005,Gym Gloves,Accessories,24.99,1,2023-09-26,social_media,mobile,Germany
T00971,U1337,S005961,P005,Gym Gloves,Accessories,24.99,1,2023-09-18,social_media,mobile,Germany
T00972,U1341,S005975,P010,Jump Rope,Sports,12.99,1,2023-12-22,paid_search,mobile,France
T00973,U1342,S005977,P002,Yoga Mat,Sports,34.99,2,2023-09-21,email,desktop,Switzerland
T00974,U1346,S005991,P003,Protein Powder,Nutrition,49.99,3,2023-12-22,paid_search,desktop,Austria
T00975,U1346,S005993,P008,Compression Socks,Footwear,14.99,2,2023-12-11,paid_search,desktop,Austria
T00976,U1347,S005999,P007,Sports Watch,Electronics,199.99,2,2023-05-20,social_media,tablet,Switzerland
T00977,U1347,S006000,P010,Jump Rope,Sports,12.99,2,2023-11-14,social_media,tablet,Switzerland
T00978,U1351,S006012,P001,Running Shoes,Footwear,89.99,1,2023-11-30,direct,desktop,Germany
T00979,U1351,S006013,P010,Jump Rope,Sports,12.99,1,2023-08-13,direct,desktop,Germany
T00980,U1351,S006018,P008,Compression Socks,Footwear,14.99,1,2023-07-31,direct,desktop,Germany
T00981,U1351,S006019,P004,Water Bottle,Accessories,19.99,2,2023-07-25,direct,desktop,Germany
T00982,U1351,S006019,P007,Sports Watch,Electronics,199.99,3,2023-07-25,direct,desktop,Germany
T00983,U1352,S006021,P004,Water Bottle,Accessories,19.99,2,2023-09-16,direct,desktop,Germany
T00984,U1353,S006027,P003,Protein Powder,Nutrition,49.99,2,2023-09-18,email,mobile,Switzerland
T00985,U1353,S006028,P008,Compression Socks,Footwear,14.99,1,2023-10-31,email,mobile,Switzerland
T00986,U1354,S006033,P010,Jump Rope,Sports,12.99,3,2023-06-13,email,desktop,France
T00987,U1354,S006035,P001,Running Shoes,Footwear,89.99,3,2023-05-20,email,desktop,France
T00988,U1354,S006038,P005,Gym Gloves,Accessories,24.99,3,2023-07-11,email,desktop,France
T00989,U1357,S006053,P004,Water Bottle,Accessories,19.99,2,2023-12-10,direct,mobile,Austria
T00990,U1358,S006056,P008,Compression Socks,Footwear,14.99,1,2023-08-30,organic_search,tablet,Germany
T00991,U1361,S006063,P009,Foam Roller,Recovery,39.99,3,2023-06-20,email,mobile,Germany
T00992,U1367,S006101,P010,Jump Rope,Sports,12.99,1,2023-02-27,organic_search,desktop,Germany
T00993,U1375,S006124,P002,Yoga Mat,Sports,34.99,3,2023-12-09,email,tablet,Germany
T00994,U1375,S006124,P009,Foam Roller,Recovery,39.99,3,2023-12-09,email,tablet,Germany
T00995,U1375,S006126,P005,Gym Gloves,Accessories,24.99,1,2023-11-24,email,tablet,Germany
T00996,U1377,S006135,P001,Running Shoes,Footwear,89.99,1,2023-12-10,organic_search,desktop,Austria
T00997,U1378,S006141,P009,Foam Roller,Recovery,39.99,1,2023-12-14,organic_search,mobile,Switzerland
T00998,U1380,S006149,P006,Resistance Bands,Sports,29.99,1,2023-09-23,paid_search,desktop,Austria
T00999,U1381,S006152,P008,Compression Socks,Footwear,14.99,3,2023-10-31,organic_search,mobile,Germany
T01000,U1382,S006158,P005,Gym Gloves,Accessories,24.99,1,2023-07-18,email,mobile,Switzerland
T01001,U1384,S006169,P009,Foam Roller,Recovery,39.99,3,2023-04-16,social_media,desktop,France
T01002,U1386,S006178,P001,Running Shoes,Footwear,89.99,1,2023-08-07,social_media,mobile,Germany
T01003,U1387,S006187,P008,Compression Socks,Footwear,14.99,3,2023-07-27,organic_search,desktop,Netherlands
T01004,U1391,S006199,P004,Water Bottle,Accessories,19.99,2,2023-10-14,paid_search,desktop,Austria
T01005,U1392,S006206,P008,Compression Socks,Footwear,14.99,2,2023-08-24,organic_search,tablet,Germany
T01006,U1393,S006208,P005,Gym Gloves,Accessories,24.99,1,2023-06-18,direct,tablet,Switzerland
T01007,U1393,S006211,P008,Compression Socks,Footwear,14.99,3,2023-10-07,direct,tablet,Switzerland
T01008,U1393,S006214,P003,Protein Powder,Nutrition,49.99,2,2023-09-15,direct,tablet,Switzerland
T01009,U1396,S006220,P009,Foam Roller,Recovery,39.99,2,2023-11-18,direct,tablet,Germany
T01010,U1396,S006221,P001,Running Shoes,Footwear,89.99,3,2023-08-12,direct,tablet,Germany
T01011,U1397,S006231,P001,Running Shoes,Footwear,89.99,1,2023-10-29,email,desktop,Netherlands
T01012,U1398,S006236,P002,Yoga Mat,Sports,34.99,2,2023-09-22,organic_search,mobile,Germany
T01013,U1406,S006269,P006,Resistance Bands,Sports,29.99,3,2023-10-18,social_media,mobile,Germany
T01014,U1407,S006273,P010,Jump Rope,Sports,12.99,2,2023-12-14,paid_search,desktop,Germany
T01015,U1408,S006279,P005,Gym Gloves,Accessories,24.99,2,2023-10-07,social_media,mobile,Germany
T01016,U1411,S006293,P003,Protein Powder,Nutrition,49.99,2,2023-12-13,social_media,tablet,Germany
T01017,U1414,S006302,P001,Running Shoes,Footwear,89.99,1,2023-06-13,paid_search,mobile,France
T01018,U1415,S006309,P003,Protein Powder,Nutrition,49.99,3,2023-04-09,social_media,mobile,Austria
T01019,U1417,S006314,P004,Water Bottle,Accessories,19.99,2,2023-09-07,paid_search,tablet,Austria
T01020,U1420,S006326,P003,Protein Powder,Nutrition,49.99,3,2023-12-02,social_media,mobile,Germany
T01021,U1422,S006338,P009,Foam Roller,Recovery,39.99,1,2023-08-21,email,mobile,Germany
T01022,U1424,S006345,P010,Jump Rope,Sports,12.99,1,2023-11-22,organic_search,desktop,Netherlands
T01023,U1425,S006350,P010,Jump Rope,Sports,12.99,2,2023-05-01,email,mobile,Netherlands
T01024,U1425,S006351,P004,Water Bottle,Accessories,19.99,1,2023-11-05,email,mobile,Netherlands
T01025,U1426,S006360,P002,Yoga Mat,Sports,34.99,3,2023-12-23,social_media,desktop,Germany
T01026,U1428,S006364,P005,Gym Gloves,Accessories,24.99,2,2023-10-09,referral,tablet,Austria
T01027,U1429,S006374,P009,Foam Roller,Recovery,39.99,2,2023-07-05,email,mobile,Germany
T01028,U1432,S006387,P006,Resistance Bands,Sports,29.99,1,2023-09-25,email,desktop,Germany
T01029,U1434,S006394,P005,Gym Gloves,Accessories,24.99,3,2023-12-31,organic_search,mobile,Germany
T01030,U1436,S006401,P006,Resistance Bands,Sports,29.99,2,2023-10-13,paid_search,desktop,Austria
T01031,U1436,S006402,P005,Gym Gloves,Accessories,24.99,3,2023-12-23,paid_search,desktop,Austria
T01032,U1437,S006404,P006,Resistance Bands,Sports,29.99,3,2023-02-08,organic_search,mobile,Germany
T01033,U1439,S006418,P008,Compression Socks,Footwear,14.99,1,2023-09-30,organic_search,desktop,Switzerland
T01034,U1440,S006423,P009,Foam Roller,Recovery,39.99,2,2023-12-16,paid_search,mobile,Germany
T01035,U1440,S006424,P005,Gym Gloves,Accessories,24.99,1,2023-10-07,paid_search,mobile,Germany
T01036,U1440,S006425,P010,Jump Rope,Sports,12.99,3,2023-12-01,paid_search,mobile,Germany
T01037,U1441,S006428,P003,Protein Powder,Nutrition,49.99,3,2023-12-13,email,mobile,Switzerland
T01038,U1443,S006435,P007,Sports Watch,Electronics,199.99,1,2023-09-29,organic_search,desktop,Germany
T01039,U1444,S006438,P002,Yoga Mat,Sports,34.99,3,2023-08-30,paid_search,mobile,Germany
T01040,U1447,S006453,P006,Resistance Bands,Sports,29.99,3,2023-11-11,organic_search,mobile,Germany
T01041,U1448,S006463,P004,Water Bottle,Accessories,19.99,1,2023-12-30,social_media,tablet,Netherlands
T01042,U1450,S006466,P004,Water Bottle,Accessories,19.99,1,2023-12-11,paid_search,tablet,Switzerland
T01043,U1450,S006468,P003,Protein Powder,Nutrition,49.99,3,2023-12-24,paid_search,tablet,Switzerland
T01044,U1450,S006469,P008,Compression Socks,Footwear,14.99,1,2023-12-06,paid_search,tablet,Switzerland
T01045,U1453,S006484,P004,Water Bottle,Accessories,19.99,2,2023-05-19,organic_search,desktop,France
T01046,U1454,S006487,P005,Gym Gloves,Accessories,24.99,1,2023-07-07,social_media,desktop,Germany
T01047,U1455,S006491,P002,Yoga Mat,Sports,34.99,2,2023-12-20,paid_search,desktop,Austria
T01048,U1455,S006491,P006,Resistance Bands,Sports,29.99,3,2023-12-20,paid_search,desktop,Austria
T01049,U1455,S006492,P004,Water Bottle,Accessories,19.99,3,2023-08-03,paid_search,desktop,Austria
T01050,U1455,S006494,P009,Foam Roller,Recovery,39.99,3,2023-06-03,paid_search,desktop,Austria
T01051,U1458,S006504,P003,Protein Powder,Nutrition,49.99,3,2023-12-04,direct,desktop,Austria
T01052,U1458,S006505,P009,Foam Roller,Recovery,39.99,1,2023-06-30,direct,desktop,Austria
T01053,U1459,S006508,P001,Running Shoes,Footwear,89.99,2,2023-03-02,social_media,desktop,Switzerland
T01054,U1461,S006520,P009,Foam Roller,Recovery,39.99,1,2023-10-22,paid_search,desktop,Switzerland
T01055,U1462,S006528,P005,Gym Gloves,Accessories,24.99,3,2023-07-30,paid_search,desktop,France
T01056,U1462,S006528,P006,Resistance Bands,Sports,29.99,1,2023-07-30,paid_search,desktop,France
T01057,U1470,S006558,P001,Running Shoes,Footwear,89.99,2,2023-08-25,organic_search,desktop,Switzerland
T01058,U1470,S006560,P006,Resistance Bands,Sports,29.99,1,2023-05-17,organic_search,desktop,Switzerland
T01059,U1472,S006568,P008,Compression Socks,Footwear,14.99,2,2023-12-10,organic_search,mobile,Netherlands
