session_id,user_id,session_date,page_views,session_duration_sec,bounced,device,channel
S006561,U1470,2023-12-21,8,1164,0,desktop,organic_search
S006562,U1470,2023-12-08,8,480,0,desktop,organic_search
S006563,U1470,2023-11-30,4,642,0,desktop,organic_search
S006564,U1470,2023-08-19,8,1581,0,desktop,organic_search
S006565,U1471,2023-11-24,14,872,0,desktop,organic_search
S006566,U1471,2023-12-04,8,1204,0,desktop,organic_search
S006567,U1472,2023-12-10,11,1681,0,mobile,organic_search
S006568,U1472,2023-12-10,14,792,0,mobile,organic_search
S006569,U1472,2023-12-19,6,52,0,mobile,organic_search
S006570,U1472,2023-12-10,13,1055,0,mobile,organic_search
S006571,U1472,2023-12-04,1,1690,0,mobile,organic_search
S006572,U1472,2023-12-28,12,1516,0,mobile,organic_search
S006573,U1472,2023-12-12,1,380,0,mobile,organic_search
S006574,U1473,2023-09-09,12,876,0,desktop,referral
S006575,U1473,2023-12-07,7,868,0,desktop,referral
S006576,U1473,2023-12-24,14,137,0,desktop,referral
S006577,U1473,2023-10-02,4,1409,0,desktop,referral
S006578,U1473,2023-09-07,8,859,0,desktop,referral
S006579,U1473,2023-11-02,3,939,0,desktop,referral
S006580,U1473,2023-10-25,1,1420,0,desktop,referral
S006581,U1474,2023-07-28,10,875,0,desktop,email
S006582,U1474,2023-07-11,12,909,0,desktop,email
S006583,U1474,2023-07-21,12,124,0,desktop,email
S006584,U1474,2023-11-14,8,992,0,desktop,email
S006585,U1474,2023-08-24,12,1464,0,desktop,email
S006586,U1474,2023-11-23,5,237,0,desktop,email
S006587,U1475,2023-12-06,11,1311,0,mobile,social_media
S006588,U1475,2023-12-29,1,376,0,mobile,social_media
S006589,U1475,2023-12-19,13,854,0,mobile,social_media
S006590,U1475,2023-12-11,7,1497,0,mobile,social_media
S006591,U1475,2023-12-06,7,332,0,mobile,social_media
S006592,U1475,2023-12-24,4,1487,0,mobile,social_media
S006593,U1475,2023-12-28,1,860,0,mobile,social_media
S006594,U1476,2023-12-08,10,1303,0,mobile,organic_search
S006595,U1476,2023-10-04,7,1254,0,mobile,organic_search
S006596,U1476,2023-12-04,2,1375,0,mobile,organic_search
S006597,U1476,2023-11-03,7,1136,0,mobile,organic_search
S006598,U1476,2023-10-20,11,1672,0,mobile,organic_search
S006599,U1476,2023-12-04,6,185,0,mobile,organic_search
S006600,U1477,2023-05-16,10,1553,0,mobile,email
S006601,U1478,2023-11-18,5,1397,0,mobile,organic_search
S006602,U1478,2023-12-27,7,1522,0,mobile,organic_search
S006603,U1478,2023-11-22,15,58,0,mobile,organic_search
S006604,U1478,2023-12-06,9,798,0,mobile,organic_search
S006605,U1478,2023-11-29,9,1025,0,mobile,organic_search
S006606,U1479,2023-10-19,8,674,0,tablet,social_media
S006607,U1479,2023-05-24,6,889,0,tablet,social_media
S006608,U1479,2023-05-13,3,603,0,tablet,social_media
S006609,U1479,2023-06-16,5,1000,0,tablet,social_media
S006610,U1479,2023-10-12,9,584,0,tablet,social_media
S006611,U1480,2023-09-07,10,1743,0,desktop,paid_search
S006612,U1481,2023-04-17,13,1646,0,mobile,organic_search
S006613,U1482,2023-04-10,10,1062,0,desktop,email
S006614,U1482,2023-04-17,2,1596,0,desktop,email
S006615,U1482,2023-02-17,5,1397,0,desktop,email
S006616,U1483,2023-11-29,3,1298,0,tablet,organic_search
S006617,U1484,2023-07-30,6,282,0,tablet,organic_search
S006618,U1484,2023-05-10,10,934,0,tablet,organic_search
S006619,U1484,2023-04-01,11,346,0,tablet,organic_search
S006620,U1484,2023-10-12,13,770,0,tablet,organic_search
S006621,U1485,2023-07-05,13,1614,0,desktop,social_media
S006622,U1485,2023-11-25,13,708,0,desktop,social_media
S006623,U1485,2023-03-21,6,813,0,desktop,social_media
S006624,U1485,2023-03-18,4,579,0,desktop,social_media
S006625,U1485,2023-03-31,10,331,0,desktop,social_media
S006626,U1485,2023-09-11,10,849,0,desktop,social_media
S006627,U1486,2023-07-25,9,1090,0,desktop,email
S006628,U1486,2023-04-05,7,1205,0,desktop,email
S006629,U1486,2023-11-12,9,1111,0,desktop,email
S006630,U1486,2023-05-27,13,824,0,desktop,email
S006631,U1486,2023-03-23,3,31,0,desktop,email
S006632,U1486,2023-04-29,6,500,0,desktop,email
S006633,U1487,2023-07-09,4,823,0,tablet,paid_search
S006634,U1487,2023-09-22,4,1137,0,tablet,paid_search
S006635,U1487,2023-05-18,13,489,0,tablet,paid_search
S006636,U1487,2023-09-25,9,1580,0,tablet,paid_search
S006637,U1488,2023-04-07,12,1750,0,mobile,email
S006638,U1488,2023-02-28,3,1417,0,mobile,email
S006639,U1489,2023-03-23,8,239,0,mobile,organic_search
S006640,U1489,2023-11-27,4,60,0,mobile,organic_search
S006641,U1490,2023-05-01,5,111,0,mobile,direct
S006642,U1490,2023-09-01,1,611,0,mobile,direct
S006643,U1490,2023-07-16,15,1373,0,mobile,direct
S006644,U1491,2023-07-05,10,62,0,mobile,paid_search
S006645,U1491,2023-09-14,9,900,0,mobile,paid_search
S006646,U1492,2023-09-17,4,452,0,mobile,organic_search
S006647,U1492,2023-11-28,12,223,0,mobile,organic_search
S006648,U1492,2023-03-06,12,1105,0,mobile,organic_search
S006649,U1492,2023-11-24,8,146,0,mobile,organic_search
S006650,U1493,2023-08-21,5,1442,0,desktop,organic_search
S006651,U1493,2023-09-28,3,1614,0,desktop,organic_search
S006652,U1493,2023-10-16,12,1405,0,desktop,organic_search
S006653,U1493,2023-09-10,10,369,0,desktop,organic_search
S006654,U1494,2023-11-27,1,762,0,mobile,organic_search
S006655,U1494,2023-12-31,6,1507,0,mobile,organic_search
S006656,U1494,2023-12-19,10,224,0,mobile,organic_search
S006657,U1494,2023-12-12,13,1099,0,mobile,organic_search
S006658,U1494,2023-11-07,10,936,0,mobile,organic_search
S006659,U1495,2023-11-27,12,1417,0,desktop,email
S006660,U1495,2023-12-03,1,1502,0,desktop,email
S006661,U1495,2023-12-13,15,822,0,desktop,email
S006662,U1495,2023-12-17,5,1008,0,desktop,email
S006663,U1495,2023-11-29,5,1610,0,desktop,email
S006664,U1496,2023-12-04,13,1637,0,desktop,organic_search
S006665,U1496,2023-12-16,3,903,0,desktop,organic_search
S006666,U1496,2023-12-30,14,1748,0,desktop,organic_search
S006667,U1496,2023-12-26,5,1449,0,desktop,organic_search
S006668,U1496,2023-10-28,3,1764,0,desktop,organic_search
S006669,U1496,2023-11-19,15,105,0,desktop,organic_search
S006670,U1496,2023-11-16,9,176,0,desktop,organic_search
S006671,U1496,2023-11-17,8,182,0,desktop,organic_search
S006672,U1497,2023-07-30,2,403,0,tablet,social_media
S006673,U1497,2023-04-24,9,83,0,tablet,social_media
S006674,U1497,2023-12-12,7,313,0,tablet,social_media
S006675,U1497,2023-05-27,7,287,0,tablet,social_media
S006676,U1497,2023-06-04,13,997,0,tablet,social_media
S006677,U1497,2023-08-24,11,168,0,tablet,social_media
S006678,U1497,2023-07-27,6,1146,0,tablet,social_media
S006679,U1498,2023-10-30,14,110,0,mobile,organic_search
S006680,U1499,2023-11-29,13,74,0,desktop,organic_search
S006681,U1499,2023-10-17,11,1367,0,desktop,organic_search
S006682,U1500,2023-10-21,11,1705,0,desktop,paid_search
S006683,U1500,2023-11-16,11,1464,0,desktop,paid_search
S006684,U1500,2023-09-11,5,1288,0,desktop,paid_search
S006685,U1500,2023-12-18,2,1722,0,desktop,paid_search
S006686,U1500,2023-10-03,11,1566,0,desktop,paid_search
S006687,U1500,2023-12-06,11,1767,0,desktop,paid_search
S006688,U1500,2023-09-18,7,983,0,desktop,paid_search
S006689,U1501,2023-08-20,9,1351,0,desktop,social_media
S006690,U1501,2023-11-29,7,659,0,desktop,social_media
S006691,U1501,2023-03-07,8,1145,0,desktop,social_media
S006692,U1501,2023-03-18,14,1784,0,desktop,social_media
S006693,U1501,2023-02-11,3,964,0,desktop,social_media
S006694,U1501,2023-11-23,5,839,0,desktop,social_media
S006695,U1502,2023-09-09,9,1221,0,tablet,social_media
S006696,U1502,2023-08-17,12,1171,0,tablet,social_media
S006697,U1502,2023-08-30,2,1720,0,tablet,social_media
S006698,U1502,2023-09-17,12,1693,0,tablet,social_media
S006699,U1502,2023-10-19,11,298,0,tablet,social_media
S006700,U1502,2023-10-22,14,854,0,tablet,social_media
S006701,U1502,2023-09-29,12,1323,0,tablet,social_media
S006702,U1503,2023-09-07,6,1224,0,tablet,email
S006703,U1503,2023-08-24,4,575,0,tablet,email
S006704,U1503,2023-12-14,15,1338,0,tablet,email
S006705,U1503,2023-07-16,1,874,0,tablet,email
S006706,U1503,2023-09-07,14,1643,0,tablet,email
S006707,U1503,2023-09-25,15,1013,0,tablet,email
S006708,U1503,2023-11-08,12,1738,0,tablet,email
S006709,U1503,2023-09-05,15,455,0,tablet,email
S006710,U1504,2023-06-19,4,891,0,desktop,paid_search
S006711,U1504,2023-09-01,3,894,0,desktop,paid_search
S006712,U1504,2023-12-07,5,1513,0,desktop,paid_search
S006713,U1505,2023-11-15,5,190,0,desktop,social_media
S006714,U1505,2023-08-16,7,1340,0,desktop,social_media
S006715,U1505,2023-11-19,8,1453,0,desktop,social_media
S006716,U1505,2023-08-29,1,1605,0,desktop,social_media
S006717,U1505,2023-09-19,11,145,0,desktop,social_media
S006718,U1506,2023-08-08,15,614,0,desktop,organic_search
S006719,U1507,2023-12-05,15,384,0,tablet,email
S006720,U1507,2023-08-19,7,1105,0,tablet,email
S006721,U1507,2023-06-02,2,918,0,tablet,email
S006722,U1507,2023-11-24,6,1266,0,tablet,email
S006723,U1507,2023-10-24,2,1733,0,tablet,email
S006724,U1507,2023-10-28,3,372,0,tablet,email
S006725,U1507,2023-12-09,2,1432,0,tablet,email
S006726,U1507,2023-10-30,12,774,0,tablet,email
S006727,U1508,2023-09-24,10,562,0,mobile,organic_search
S006728,U1508,2023-05-11,12,574,0,mobile,organic_search
S006729,U1508,2023-08-20,10,1444,0,mobile,organic_search
S006730,U1508,2023-08-20,14,785,0,mobile,organic_search
S006731,U1509,2023-10-07,3,512,0,tablet,organic_search
S006732,U1509,2023-11-18,2,111,0,tablet,organic_search
S006733,U1510,2023-10-12,14,1678,0,mobile,paid_search
S006734,U1510,2023-10-10,11,185,0,mobile,paid_search
S006735,U1510,2023-08-09,7,1392,0,mobile,paid_search
S006736,U1510,2023-08-09,9,778,0,mobile,paid_search
S006737,U1510,2023-10-26,6,871,0,mobile,paid_search
S006738,U1510,2023-07-24,12,538,0,mobile,paid_search
S006739,U1510,2023-12-19,11,1487,0,mobile,paid_search
S006740,U1511,2023-09-06,13,1785,0,desktop,referral
S006741,U1511,2023-07-24,14,737,0,desktop,referral
S006742,U1511,2023-09-12,14,1136,0,desktop,referral
S006743,U1511,2023-09-27,12,1234,0,desktop,referral
S006744,U1511,2023-08-01,12,1018,0,desktop,referral
S006745,U1512,2023-12-02,2,1078,0,desktop,organic_search
S006746,U1513,2023-12-06,2,1684,0,mobile,paid_search
S006747,U1514,2023-08-27,4,1091,0,mobile,social_media
S006748,U1514,2023-11-24,6,980,0,mobile,social_media
S006749,U1514,2023-10-24,13,796,0,mobile,social_media
S006750,U1514,2023-11-15,12,1208,0,mobile,social_media
S006751,U1515,2023-12-27,10,1555,0,mobile,direct
S006752,U1515,2023-11-21,12,912,0,mobile,direct
S006753,U1515,2023-11-13,3,326,0,mobile,direct
S006754,U1515,2023-11-10,9,452,0,mobile,direct
S006755,U1515,2023-12-17,2,652,0,mobile,direct
S006756,U1515,2023-12-31,14,537,0,mobile,direct
S006757,U1515,2023-12-13,10,373,0,mobile,direct
S006758,U1516,2023-05-18,4,1234,0,tablet,organic_search
S006759,U1516,2023-09-10,8,974,0,tablet,organic_search
S006760,U1516,2023-11-05,1,649,0,tablet,organic_search
S006761,U1516,2023-10-16,7,1062,0,tablet,organic_search
S006762,U1517,2023-11-15,11,1542,0,mobile,social_media
S006763,U1517,2023-10-26,1,1271,0,mobile,social_media
S006764,U1517,2023-09-18,10,164,0,mobile,social_media
S006765,U1517,2023-05-08,4,280,0,mobile,social_media
S006766,U1517,2023-05-22,13,1222,0,mobile,social_media
S006767,U1517,2023-06-12,5,553,0,mobile,social_media
S006768,U1517,2023-09-10,11,1066,0,mobile,social_media
S006769,U1517,2023-08-12,2,32,0,mobile,social_media
S006770,U1518,2023-10-20,11,1717,0,desktop,email
S006771,U1518,2023-11-02,5,1052,0,desktop,email
S006772,U1518,2023-09-07,12,951,0,desktop,email
S006773,U1518,2023-08-28,13,1757,0,desktop,email
S006774,U1518,2023-12-08,5,1629,0,desktop,email
S006775,U1518,2023-11-04,11,1412,0,desktop,email
S006776,U1518,2023-08-12,8,126,0,desktop,email
S006777,U1519,2023-12-17,2,1771,0,tablet,organic_search
S006778,U1519,2023-11-30,3,685,0,tablet,organic_search
S006779,U1519,2023-12-22,2,1257,0,tablet,organic_search
S006780,U1519,2023-11-30,14,1028,0,tablet,organic_search
S006781,U1519,2023-12-08,4,726,0,tablet,organic_search
S006782,U1519,2023-12-09,15,262,0,tablet,organic_search
S006783,U1519,2023-12-15,12,1253,0,tablet,organic_search
S006784,U1520,2023-12-05,2,886,0,desktop,direct
S006785,U1520,2023-12-21,13,353,0,desktop,direct
S006786,U1520,2023-12-23,14,277,0,desktop,direct
S006787,U1520,2023-12-14,6,882,0,desktop,direct
S006788,U1520,2023-11-10,9,564,0,desktop,direct
S006789,U1520,2023-12-22,7,1254,0,desktop,direct
S006790,U1521,2023-08-29,7,834,0,mobile,email
S006791,U1521,2023-12-28,9,91,0,mobile,email
S006792,U1521,2023-12-13,9,1032,0,mobile,email
S006793,U1521,2023-11-09,9,1518,0,mobile,email
S006794,U1521,2023-09-02,12,89,0,mobile,email
S006795,U1522,2023-12-05,7,1396,0,mobile,paid_search
S006796,U1522,2023-08-09,9,1712,0,mobile,paid_search
S006797,U1522,2023-11-08,11,584,0,mobile,paid_search
S006798,U1522,2023-12-06,1,1631,0,mobile,paid_search
S006799,U1523,2023-10-20,6,103,0,desktop,paid_search
S006800,U1523,2023-11-05,10,972,0,desktop,paid_search
S006801,U1523,2023-10-16,14,501,0,desktop,paid_search
S006802,U1523,2023-10-16,6,330,0,desktop,paid_search
S006803,U1523,2023-09-06,4,86,0,desktop,paid_search
S006804,U1523,2023-09-11,5,971,0,desktop,paid_search
S006805,U1523,2023-08-29,10,553,0,desktop,paid_search
S006806,U1523,2023-11-14,12,574,0,desktop,paid_search
S006807,U1524,2023-10-06,6,1066,0,desktop,direct
S006808,U1524,2023-09-18,14,1766,0,desktop,direct
S006809,U1524,2023-10-05,8,232,0,desktop,direct
S006810,U1524,2023-08-08,2,287,0,desktop,direct
S006811,U1524,2023-12-03,2,1126,0,desktop,direct
S006812,U1524,2023-09-26,8,120,0,desktop,direct
S006813,U1524,2023-09-15,13,963,0,desktop,direct
S006814,U1525,2023-12-25,12,368,0,desktop,referral
S006815,U1525,2023-12-17,8,1592,0,desktop,referral
S006816,U1525,2023-11-28,10,216,0,desktop,referral
S006817,U1525,2023-12-21,10,1719,0,desktop,referral
S006818,U1525,2023-12-23,6,920,0,desktop,referral
S006819,U1526,2023-08-10,10,1788,0,tablet,social_media
S006820,U1526,2023-10-29,15,1592,0,tablet,social_media
S006821,U1526,2023-09-07,3,396,0,tablet,social_media
S006822,U1526,2023-06-16,10,1500,0,tablet,social_media
S006823,U1526,2023-06-26,1,1242,0,tablet,social_media
S006824,U1527,2023-12-23,10,1151,0,mobile,referral
S006825,U1527,2023-05-15,8,335,0,mobile,referral
S006826,U1528,2023-09-22,6,1039,0,tablet,organic_search
S006827,U1528,2023-08-13,9,940,0,tablet,organic_search
S006828,U1528,2023-10-27,4,1553,0,tablet,organic_search
S006829,U1528,2023-10-17,11,1539,0,tablet,organic_search
S006830,U1528,2023-08-28,15,617,0,tablet,organic_search
S006831,U1528,2023-12-05,5,1173,0,tablet,organic_search
S006832,U1528,2023-10-11,5,1541,0,tablet,organic_search
S006833,U1528,2023-08-08,10,1417,0,tablet,organic_search
S006834,U1529,2023-11-27,6,758,0,mobile,organic_search
S006835,U1530,2023-08-10,10,725,0,desktop,paid_search
S006836,U1530,2023-08-05,15,1265,0,desktop,paid_search
S006837,U1530,2023-08-24,8,871,0,desktop,paid_search
S006838,U1530,2023-09-18,2,1717,0,desktop,paid_search
S006839,U1530,2023-07-03,2,595,0,desktop,paid_search
S006840,U1530,2023-10-07,10,531,0,desktop,paid_search
S006841,U1530,2023-12-29,10,1094,0,desktop,paid_search
S006842,U1531,2023-12-03,4,657,0,mobile,paid_search
S006843,U1531,2023-11-22,5,1265,0,mobile,paid_search
S006844,U1531,2023-11-13,6,1550,0,mobile,paid_search
S006845,U1531,2023-12-16,1,564,0,mobile,paid_search
S006846,U1531,2023-11-22,2,1259,0,mobile,paid_search
S006847,U1531,2023-11-17,11,113,0,mobile,paid_search
S006848,U1531,2023-11-22,15,1518,0,mobile,paid_search
S006849,U1532,2023-11-30,12,855,0,desktop,social_media
S006850,U1532,2023-10-28,5,439,0,desktop,social_media
S006851,U1533,2023-12-06,9,467,0,mobile,direct
S006852,U1534,2023-03-20,2,1760,0,mobile,paid_search
S006853,U1534,2023-11-17,10,1097,0,mobile,paid_search
S006854,U1534,2023-06-15,14,1027,0,mobile,paid_search
S006855,U1534,2023-03-04,2,1707,0,mobile,paid_search
S006856,U1534,2023-05-15,14,66,0,mobile,paid_search
S006857,U1535,2023-08-04,15,1505,0,mobile,organic_search
S006858,U1536,2023-05-10,6,224,0,desktop,organic_search
S006859,U1536,2023-05-31,5,356,0,desktop,organic_search
S006860,U1536,2023-04-16,14,556,0,desktop,organic_search
S006861,U1536,2023-11-02,15,594,0,desktop,organic_search
S006862,U1536,2023-10-15,7,574,0,desktop,organic_search
S006863,U1536,2023-08-02,2,937,0,desktop,organic_search
S006864,U1537,2023-12-25,6,818,0,tablet,paid_search
S006865,U1537,2023-12-15,4,1766,0,tablet,paid_search
S006866,U1537,2023-11-30,13,1732,0,tablet,paid_search
S006867,U1537,2023-12-07,8,976,0,tablet,paid_search
S006868,U1537,2023-12-07,6,1401,0,tablet,paid_search
S006869,U1537,2023-12-29,12,389,0,tablet,paid_search
S006870,U1538,2023-12-16,9,1512,0,mobile,email
S006871,U1538,2023-09-15,13,1234,0,mobile,email
S006872,U1538,2023-12-05,15,1247,0,mobile,email
S006873,U1538,2023-10-11,1,1239,0,mobile,email
S006874,U1538,2023-08-09,14,1082,0,mobile,email
S006875,U1539,2023-11-24,3,1046,0,desktop,paid_search
S006876,U1539,2023-10-24,11,503,0,desktop,paid_search
S006877,U1539,2023-07-09,13,1379,0,desktop,paid_search
S006878,U1539,2023-12-20,6,1192,0,desktop,paid_search
S006879,U1539,2023-06-18,14,368,0,desktop,paid_search
S006880,U1539,2023-10-02,9,177,0,desktop,paid_search
S006881,U1540,2023-10-16,1,1070,0,mobile,organic_search
S006882,U1540,2023-08-21,3,690,0,mobile,organic_search
S006883,U1540,2023-08-05,1,1706,0,mobile,organic_search
S006884,U1540,2023-09-19,8,140,0,mobile,organic_search
S006885,U1540,2023-09-05,8,763,0,mobile,organic_search
S006886,U1540,2023-10-13,14,1361,0,mobile,organic_search
S006887,U1540,2023-09-07,13,1343,0,mobile,organic_search
S006888,U1541,2023-11-18,8,833,0,mobile,paid_search
S006889,U1541,2023-04-10,7,830,0,mobile,paid_search
S006890,U1541,2023-07-10,3,186,0,mobile,paid_search
S006891,U1541,2023-08-06,8,1752,0,mobile,paid_search
S006892,U1541,2023-05-07,10,1658,0,mobile,paid_search
S006893,U1542,2023-06-19,7,607,0,desktop,paid_search
S006894,U1542,2023-08-06,14,51,0,desktop,paid_search
S006895,U1542,2023-12-22,13,57,0,desktop,paid_search
S006896,U1542,2023-11-23,2,1455,0,desktop,paid_search
S006897,U1542,2023-12-05,10,1454,0,desktop,paid_search
S006898,U1542,2023-10-04,1,1763,0,desktop,paid_search
S006899,U1543,2023-09-07,14,1025,0,tablet,organic_search
S006900,U1543,2023-09-12,8,130,0,tablet,organic_search
S006901,U1544,2023-08-19,12,901,0,desktop,direct
S006902,U1544,2023-08-26,11,1086,0,desktop,direct
S006903,U1544,2023-10-01,15,1462,0,desktop,direct
S006904,U1544,2023-10-30,9,1637,0,desktop,direct
S006905,U1544,2023-11-22,14,1125,0,desktop,direct
S006906,U1544,2023-08-18,12,546,0,desktop,direct
S006907,U1545,2023-12-14,6,624,0,desktop,organic_search
S006908,U1545,2023-06-07,13,1529,0,desktop,organic_search
S006909,U1545,2023-09-08,10,1296,0,desktop,organic_search
S006910,U1545,2023-08-24,8,74,0,desktop,organic_search
S006911,U1545,2023-07-24,6,164,0,desktop,organic_search
S006912,U1545,2023-10-10,13,1127,0,desktop,organic_search
S006913,U1545,2023-09-13,14,135,0,desktop,organic_search
S006914,U1546,2023-05-31,15,1183,0,mobile,direct
S006915,U1546,2023-09-17,4,935,0,mobile,direct
S006916,U1546,2023-12-25,14,766,0,mobile,direct
S006917,U1546,2023-05-24,8,1672,0,mobile,direct
S006918,U1546,2023-11-11,6,591,0,mobile,direct
S006919,U1546,2023-04-19,9,1602,0,mobile,direct
S006920,U1546,2023-10-31,15,135,0,mobile,direct
S006921,U1547,2023-09-22,12,1299,0,mobile,paid_search
S006922,U1547,2023-09-17,15,464,0,mobile,paid_search
S006923,U1547,2023-07-07,1,371,0,mobile,paid_search
S006924,U1548,2023-08-31,13,1179,0,desktop,organic_search
S006925,U1548,2023-10-08,11,384,0,desktop,organic_search
S006926,U1548,2023-12-12,3,223,0,desktop,organic_search
S006927,U1548,2023-10-30,11,1777,0,desktop,organic_search
S006928,U1548,2023-10-13,14,1619,0,desktop,organic_search
S006929,U1548,2023-09-15,9,154,0,desktop,organic_search
S006930,U1548,2023-09-13,5,1715,0,desktop,organic_search
S006931,U1548,2023-09-16,15,1041,0,desktop,organic_search
S006932,U1549,2023-10-06,9,1422,0,desktop,organic_search
S006933,U1549,2023-08-03,3,1702,0,desktop,organic_search
S006934,U1549,2023-06-22,15,1456,0,desktop,organic_search
S006935,U1549,2023-12-21,5,139,0,desktop,organic_search
S006936,U1549,2023-09-17,11,107,0,desktop,organic_search
S006937,U1550,2023-12-23,14,264,0,desktop,social_media
S006938,U1550,2023-11-14,10,1359,0,desktop,social_media
S006939,U1550,2023-10-14,1,807,0,desktop,social_media
S006940,U1550,2023-10-02,13,101,0,desktop,social_media
S006941,U1550,2023-09-24,11,734,0,desktop,social_media
S006942,U1551,2023-12-28,3,1600,0,mobile,email
S006943,U1551,2023-12-01,9,1794,0,mobile,email
S006944,U1552,2023-12-31,6,1003,0,desktop,email
S006945,U1552,2023-12-23,7,1422,0,desktop,email
S006946,U1552,2023-10-08,5,326,0,desktop,email
S006947,U1552,2023-12-09,13,188,0,desktop,email
S006948,U1552,2023-11-07,10,300,0,desktop,email
S006949,U1553,2023-07-22,3,639,0,desktop,direct
S006950,U1553,2023-05-16,3,1731,0,desktop,direct
S006951,U1553,2023-04-27,7,1513,0,desktop,direct
S006952,U1553,2023-12-26,6,1714,0,desktop,direct
S006953,U1554,2023-08-14,5,866,0,tablet,paid_search
S006954,U1554,2023-06-01,12,121,0,tablet,paid_search
S006955,U1554,2023-07-27,11,1214,0,tablet,paid_search
S006956,U1554,2023-08-31,7,842,0,tablet,paid_search
S006957,U1554,2023-11-08,13,1517,0,tablet,paid_search
S006958,U1554,2023-10-23,5,1551,0,tablet,paid_search
S006959,U1555,2023-03-27,5,847,0,desktop,organic_search
S006960,U1555,2023-05-03,6,1301,0,desktop,organic_search
S006961,U1555,2023-12-07,9,423,0,desktop,organic_search
S006962,U1556,2023-12-03,10,1394,0,mobile,direct
S006963,U1557,2023-10-28,6,448,0,mobile,email
S006964,U1557,2023-12-10,6,103,0,mobile,email
S006965,U1557,2023-08-18,1,287,0,mobile,email
S006966,U1557,2023-09-17,10,688,0,mobile,email
S006967,U1557,2023-05-21,3,1652,0,mobile,email
S006968,U1557,2023-10-05,10,1617,0,mobile,email
S006969,U1557,2023-05-26,7,831,0,mobile,email
S006970,U1557,2023-05-25,11,993,0,mobile,email
S006971,U1558,2023-09-17,4,1130,0,desktop,organic_search
S006972,U1558,2023-05-21,8,1216,0,desktop,organic_search
S006973,U1558,2023-09-09,2,668,0,desktop,organic_search
S006974,U1559,2023-12-31,8,394,0,desktop,organic_search
S006975,U1559,2023-11-13,2,797,0,desktop,organic_search
S006976,U1559,2023-11-23,6,115,0,desktop,organic_search
S006977,U1559,2023-12-11,15,974,0,desktop,organic_search
S006978,U1559,2023-11-16,13,1795,0,desktop,organic_search
S006979,U1559,2023-12-09,7,1457,0,desktop,organic_search
S006980,U1559,2023-12-09,3,190,0,desktop,organic_search
S006981,U1560,2023-10-24,14,626,0,mobile,social_media
S006982,U1561,2023-07-26,15,955,0,mobile,paid_search
S006983,U1561,2023-12-06,2,443,0,mobile,paid_search
S006984,U1561,2023-08-04,2,937,0,mobile,paid_search
S006985,U1561,2023-05-28,6,701,0,mobile,paid_search
S006986,U1561,2023-09-25,2,318,0,mobile,paid_search
S006987,U1562,2023-11-07,1,722,0,desktop,organic_search
S006988,U1562,2023-06-14,12,1540,0,desktop,organic_search
S006989,U1562,2023-08-23,7,1658,0,desktop,organic_search
S006990,U1562,2023-09-25,4,230,0,desktop,organic_search
S006991,U1562,2023-12-12,3,1442,0,desktop,organic_search
S006992,U1562,2023-06-24,3,201,0,desktop,organic_search
S006993,U1562,2023-07-22,15,1295,0,desktop,organic_search
S006994,U1562,2023-07-17,9,1722,0,desktop,organic_search
S006995,U1563,2023-03-23,5,140,0,tablet,direct
S006996,U1563,2023-08-07,5,972,0,tablet,direct
S006997,U1563,2023-06-05,10,1763,0,tablet,direct
S006998,U1563,2023-08-22,4,1581,0,tablet,direct
S006999,U1563,2023-07-11,10,254,0,tablet,direct
S007000,U1563,2023-11-12,5,756,0,tablet,direct
S007001,U1563,2023-03-23,14,423,0,tablet,direct
S007002,U1564,2023-12-06,10,1722,0,desktop,referral
S007003,U1564,2023-11-12,9,1738,0,desktop,referral
S007004,U1564,2023-12-18,12,1518,0,desktop,referral
S007005,U1565,2023-09-14,14,1511,0,tablet,direct
S007006,U1565,2023-10-30,3,1214,0,tablet,direct
S007007,U1565,2023-10-06,14,665,0,tablet,direct
S007008,U1565,2023-10-27,13,1457,0,tablet,direct
S007009,U1565,2023-11-14,13,802,0,tablet,direct
S007010,U1566,2023-12-25,14,1148,0,mobile,social_media
S007011,U1566,2023-11-11,8,270,0,mobile,social_media
S007012,U1566,2023-12-29,14,1274,0,mobile,social_media
S007013,U1566,2023-11-29,13,938,0,mobile,social_media
S007014,U1566,2023-12-20,1,650,0,mobile,social_media
S007015,U1566,2023-12-06,1,801,0,mobile,social_media
S007016,U1567,2023-10-15,13,1293,0,desktop,organic_search
S007017,U1567,2023-12-03,11,402,0,desktop,organic_search
S007018,U1568,2023-07-25,10,159,0,mobile,organic_search
S007019,U1568,2023-11-24,3,1282,0,mobile,organic_search
S007020,U1568,2023-06-15,6,1177,0,mobile,organic_search
S007021,U1568,2023-10-05,12,956,0,mobile,organic_search
S007022,U1569,2023-11-16,4,538,0,desktop,social_media
S007023,U1569,2023-08-13,8,205,0,desktop,social_media
S007024,U1569,2023-08-24,7,1778,0,desktop,social_media
S007025,U1569,2023-11-23,5,1660,0,desktop,social_media
S007026,U1569,2023-12-04,7,1397,0,desktop,social_media
S007027,U1569,2023-11-30,5,70,0,desktop,social_media
S007028,U1569,2023-10-17,9,697,0,desktop,social_media
S007029,U1570,2023-09-24,12,282,0,mobile,organic_search
S007030,U1570,2023-07-10,1,1591,0,mobile,organic_search
S007031,U1570,2023-07-09,8,206,0,mobile,organic_search
S007032,U1570,2023-12-03,5,133,0,mobile,organic_search
